"Gene","FC_sup_2.5_D37","FC_sup_1.5_D37","FC_sup_2_4fois_D37","FC_inf_1.5_W37","FC_inf_1_4fois_W37","Significatif_diff","Associated","Reference","Associated_region","Condition","Passe_Filtre","L2","L3","L4","article"
"DRO_0243",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0244",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0245",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0246",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0247",0,0,FALSE,5,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0248",0,0,FALSE,4,FALSE,-3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0249",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0250",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0251",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0252",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0253",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0254",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0255",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0256",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0257",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0258",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0259",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0260",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0261",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0262",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0263",1,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0264",0,2,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0265",1,2,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0266",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0267",0,0,FALSE,4,FALSE,-3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0268",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0269",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0270",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0271",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0272",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0273",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0274",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0275",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0276",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0277",0,1,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0278",0,1,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0279",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0280",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0281",0,0,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0282",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0283",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0284",0,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0285",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0286",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0287",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0288",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0289",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0290",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0291",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0292",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0293",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0294",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0295",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0296",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0297",0,0,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0298",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0299",0,0,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0300",0,0,FALSE,5,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0301",0,0,FALSE,5,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0302",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0303",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0304",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0305",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0306",0,0,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0307",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0308",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0309",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0310",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0311",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0312",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0313",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0314",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0315",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0316",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0317",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0318",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0319",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0320",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0321",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0322",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0323",4,5,TRUE,5,TRUE,5,FALSE,TRUE,"NOT",1,TRUE,0,0,0,0
"DRO_0324",1,3,FALSE,4,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0325",0,1,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0326",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0327",0,2,FALSE,5,TRUE,3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0328",0,0,FALSE,5,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0329",2,3,FALSE,4,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0330",1,2,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0331",1,2,FALSE,5,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0333",0,2,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0334",0,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0335",0,0,FALSE,4,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0336",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0337",1,4,FALSE,5,TRUE,3,FALSE,FALSE,"NOT",1,TRUE,0,0,0,0
"DRO_0338",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0339",0,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0340",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0341",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0342",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0343",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0344",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0345",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0346",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0348",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0349",4,5,TRUE,0,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0350",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0351",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0352",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0353",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0354",3,5,TRUE,0,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0355",2,4,TRUE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0356",1,2,FALSE,3,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0357",2,2,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0358",0,2,FALSE,5,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0359",0,2,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0360",0,2,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0361",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0362",0,1,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0363",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0364",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0365",1,1,FALSE,4,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0366",1,2,FALSE,3,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0367",0,1,FALSE,5,TRUE,4,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0368",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0369",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0370",0,2,FALSE,4,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0371",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0372",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0373",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0374",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0376",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0377",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0378",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0379",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0380",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0381",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0382",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0383",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0384",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0385",0,1,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0386",0,1,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0387",0,0,FALSE,5,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0388",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0389",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0390",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0391",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0392",1,4,FALSE,3,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0393",0,1,FALSE,4,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0394",0,2,FALSE,4,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0395",0,4,FALSE,3,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0396",0,2,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0397",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0398",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0399",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0400",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0401",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0402",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0403",1,4,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0404",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0405",0,0,FALSE,5,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0406",1,3,FALSE,2,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0407",3,3,FALSE,2,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0408",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0409",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0410",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0411",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0412",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0413",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0414",2,3,FALSE,5,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0415",1,3,FALSE,3,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0416",1,3,FALSE,5,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0417",0,1,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0418",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0419",3,3,FALSE,2,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0420",0,3,FALSE,5,TRUE,4,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0421",4,5,TRUE,5,TRUE,5,FALSE,TRUE,"NOT",1,TRUE,0,0,0,0
"DRO_0422",0,3,FALSE,5,TRUE,4,FALSE,FALSE,"NOT",-2,FALSE,0,1,0,1
"DRO_0423",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0424",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0425",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0426",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0427",0,0,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0428",0,0,FALSE,5,FALSE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0429",0,0,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0430",2,4,FALSE,4,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0431",3,4,TRUE,3,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0432",2,2,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0433",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0434",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0435",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0436",1,4,FALSE,1,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0437",1,3,FALSE,5,FALSE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0438",1,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0439",0,1,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0440",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0441",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0442",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0443",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0444",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0445",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0446",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0447",0,0,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0448",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0449",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0450",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0451",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0452",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0453",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0454",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0455",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0456",0,2,FALSE,5,TRUE,3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0457",0,0,FALSE,4,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0458",0,0,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0459",1,3,FALSE,3,FALSE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0460",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0461",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0462",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0463",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0464",1,2,FALSE,3,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0465",0,0,FALSE,4,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0466",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0467",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0468",0,0,FALSE,5,FALSE,-2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0469",0,0,FALSE,4,FALSE,-3,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0470",0,0,FALSE,4,FALSE,-4,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0471",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0472",0,1,FALSE,5,TRUE,2,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0473",1,2,FALSE,5,FALSE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0474",0,0,FALSE,5,TRUE,1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0475",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0476",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0477",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0478",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0479",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0480",1,4,FALSE,4,TRUE,4,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0481",0,4,TRUE,5,TRUE,4,FALSE,FALSE,"NOT",4,TRUE,0,0,0,0
"DRO_0482",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0483",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0484",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0485",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0486",0,0,FALSE,5,TRUE,-1,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
"DRO_0487",0,0,FALSE,5,TRUE,0,FALSE,FALSE,"NOT",-2,FALSE,0,0,0,0
